5392	465	7894		Shaun		 Yuan	0	1972-02-23 00:00:00	S		M		40000	4	4	Partial Co	Clerical	0	2	2215 Taylor Box #108		506-555-0110	
5396	1505	30038343667		Alexia		Patterson	0	1973-11-20 00:00:00	S		F		50000	0	0	Graduate D	Skilled Manual	0	0	6819 Krueger Drive		555-555-0194	
5405	504	4129		Darrell	R	 Xu	0	1971-04-25 00:00:00	M		M		50000	1	1	Graduate D	Skilled Manual	0	0	6194 Via Maria		286-555-0158	
5408	367	36044174432		Bailey	D	Watson	0	1972-02-25 00:00:00	S		F		60000	1	0	Graduate D	Skilled Manual	0	0	4956 Vista Del Diablo		437-555-0113	
5411	451	40667283535		Courtney	M	Collins	0	1944-05-27 00:00:00	M		F		50000	4	0	Bachelors 	Management	1	2	523 Baywood Drive		109-555-0197	
5422	418	8729		Diana	S	 Gomez	0	1946-08-09 00:00:00	M		F		60000	4	0	Bachelors 	Management	0	2	2948 Dayton Court		653-555-0169	
5425	252	12352388500		Hailey		Bell	0	1946-06-17 00:00:00	M		F		60000	5	0	Bachelors 	Management	0	3	2834 Clifford Court	#9	495-555-0199	
5440	69	9332		Patricia		 Martinez	0	1950-12-02 00:00:00	M		F		40000	2	1	Partial Hi	Skilled Manual	1	3	6871 Bel Air Dr.		975-555-0118	
5447	244	6122		Rodney	C	 Castro	0	1951-12-24 00:00:00	M		M		50000	2	1	High Schoo	Professional	1	2	5483 Cornwall Court		863-555-0116	
5448	448	1025		Max		 Diaz	0	1951-02-16 00:00:00	M		M		50000	2	1	High Schoo	Professional	0	2	6359 Mozden Lane		954-555-0158	
5455	87	24131733200		Kevin	H	Foster	0	1952-05-06 00:00:00	M		M		60000	3	1	High Schoo	Professional	1	2	8465 Kim Court		749-555-0181	
5461	299	6294		Tanya		 Ortega	0	1952-07-03 00:00:00	S		F		70000	5	2	Partial Co	Professional	0	2	7684 Grove Way		955-555-0116	
5481	253	5406		Dawn		 Cai	0	1965-07-07 00:00:00	M		F		90000	4	4	Partial Co	Professional	0	3	4534 Blum Rd.		138-555-0158	
5489	9	10575784444		Natalie	J	Washington	0	1964-05-15 00:00:00	S		F		80000	4	3	Partial Co	Professional	1	1	6755 Green View Court		534-555-0176	
5490	39	5811		Louis		 Cai	0	1964-03-06 00:00:00	S		M		80000	4	3	Partial Co	Professional	0	1	6441 Via Santa Fe		436-555-0113	
5491	454	479		Marshall		 Zhou	0	1964-06-20 00:00:00	M		M		80000	4	3	Partial Co	Professional	1	1	3534 Park Highlands Blvd.		313-555-0144	
5512	165	28472706079		Caroline		Powell	0	1961-11-15 00:00:00	M		F		100000	3	2	Partial Co	Professional	1	4	1784 Tono Lane		969-555-0175	
5513	172	9620		Phillip	L	 Patel	0	1961-09-25 00:00:00	M		M		100000	3	2	Partial Co	Professional	0	4	8672 Price Lane		320-555-0159	
5521	203	2191		Dale	R	 Shan	0	1935-07-24 00:00:00	S		M		40000	3	0	Partial Co	Professional	0	2	6857 Cypress Ave.		955-555-0134	
5525	350	77122784900		Luke		Scott	0	1936-06-06 00:00:00	S		M		60000	2	0	Graduate D	Management	1	2	8914 Elkwood Dr.		279-555-0124	
5527	212	1982		Cara		 Huang	0	1960-02-09 00:00:00	M		F		80000	5	4	Partial Co	Professional	0	4	8225 Shakespeare Dr.		655-555-0137	
5535	315	966		Shannon		 Ramos	0	1960-07-25 00:00:00	S		M		100000	0	3	Partial Co	Professional	1	2	8601 Oakgrove Rd.		778-555-0115	
5540	1495	80972994000		Nathan		Hall	0	1954-07-28 00:00:00	M		M		50000	2	0	Partial Hi	Skilled Manual	0	2	8364 Gold Crest Ct.		814-555-0121	
5554	415	546		Warren		 Deng	0	1937-04-03 00:00:00	S		M		70000	4	0	Graduate D	Management	1	2	1726 Hacienda		160-555-0199	
5563	226	3863		Michele	L	 Rana	0	1939-10-13 00:00:00	S		F		90000	5	0	Bachelors 	Management	0	2	2909 Toyon Dr.		828-555-0130	
5567	452	42836573719		Gabrielle		Nelson	0	1940-11-06 00:00:00	M		F		90000	5	0	Bachelors 	Management	1	2	7501 Elwood Drive		556-555-0144	
5568	300	8709		Stacy		 Jimenez	0	1940-10-16 00:00:00	S		F		100000	2	3	Graduate D	Management	0	3	7976 Stonedale		698-555-0181	
5570	197	6539		Mathew	M	 Gutierrez	0	1940-12-12 00:00:00	S		M		130000	2	3	Bachelors 	Management	0	4	6662 Torino Court		867-555-0119	
5577	403	8866		Whitney	A	 Arun	0	1944-10-27 00:00:00	M		F		30000	2	0	Partial Co	Clerical	1	2	1941 Hacienda		1 (11) 500 555-0138	
5595	393	989		Dwayne		 Blanco	0	1962-04-16 00:00:00	M		M		10000	1	0	Graduate D	Manual	1	0	4204 Alhambra Way		1 (11) 500 555-0169	
5613	397	4194		Ebony		 Navarro	0	1956-06-15 00:00:00	M		F		10000	2	0	Partial Co	Manual	0	0	5351 N. Civic Dr.		1 (11) 500 555-0193	
5622	5	1754		Devon		 Anand	0	1938-03-24 00:00:00	S		M		10000	2	0	Bachelors 	Clerical	0	1	3519 Brookside Drive		1 (11) 500 555-0127	
5629	1444	90318523645		Megan		Bryant	0	1969-04-22 00:00:00	S		F		50000	2	2	Bachelors 	Skilled Manual	1	0	6228 Meadowbrook Dr.		301-555-0170	
5651	369	9393		Alicia		 Deng	0	1970-02-15 00:00:00	S		F		70000	4	0	Graduate D	Professional	1	0	6522 Panoramic Dr.		278-555-0139	
5662	384	5140		Pedro		 Srini	0	1966-03-15 00:00:00	S		M		70000	5	0	Graduate D	Professional	1	0	7632 Oxford Way		565-555-0116	
5666	211	725		Kellie	B	 Alvarez	0	1969-05-20 00:00:00	M		F		70000	5	0	Graduate D	Professional	1	0	306 Bella Avenue		528-555-0178	
5668	354	5058		Jenny	A	 Xie	0	1969-09-12 00:00:00	M		F		70000	5	5	Graduate D	Professional	1	2	292 Shangri-la Rd.		481-555-0152	
5690	187	1653		Harold	D	 Suri	0	1961-05-04 00:00:00	S		M		40000	4	3	High Schoo	Skilled Manual	0	3	5100 Garwood Ct		774-555-0158	
5702	329	45254837274		Alexandra	G	Gonzalez	0	1960-09-20 00:00:00	S		F		50000	1	0	Partial Co	Skilled Manual	0	1	8143 Petarct		246-555-0162	
5713	458	76789198500		Luke		Hill	0	1959-10-25 00:00:00	M		M		60000	4	3	Bachelors 	Professional	1	0	9342 Ironwood Way		289-555-0139	
5719	1503	3915		Maurice	F	 Chande	0	1959-05-27 00:00:00	M		M		80000	3	0	Graduate D	Professional	1	0	2634 Dalis Drive		422-555-0179	
5734	403	1143		Jarrod		 Lopez	0	1970-05-14 00:00:00	S		M		90000	2	0	Bachelors 	Professional	1	0	5552 Nob Hill Drive		1 (11) 500 555-0111	
5758	390	29903632402		Marissa		Alexander	0	1964-04-02 00:00:00	M		F		60000	3	3	Bachelors 	Professional	0	2	2040 Gladstone Drive		1 (11) 500 555-0111	
5772	503	31017189025		Mya	S	Powell	0	1972-10-04 00:00:00	M		F		20000	0	0	Partial Hi	Manual	1	2	2713 Saddlehill Lane		1 (11) 500 555-0144	
5775	91	1106		Harold	K	 Engineer	0	1972-11-20 00:00:00	S		M		30000	0	0	High Schoo	Manual	0	1	3459 Trinity Ave		1 (11) 500 555-0125	
5787	389	4691		Gerald	C	 Fernandez	0	1970-11-20 00:00:00	M		M		50000	0	0	Graduate D	Skilled Manual	1	0	1232 Nephi Court		1 (11) 500 555-0163	
5788	319	21981722700		Jackson		Flores	0	1974-09-19 00:00:00	M		M		40000	3	3	Partial Co	Clerical	0	1	1842 Kelly		146-555-0138	
5791	252	6643		Hector	K	 Rubio	0	1974-10-08 00:00:00	S		M		40000	3	3	Partial Co	Clerical	1	2	6771 Bundros Court		805-555-0136	
5800	441	31289266900		Riley	S	Jenkins	0	1953-09-19 00:00:00	S		F		30000	1	0	Bachelors 	Skilled Manual	0	1	4865 La Cadena		272-555-0183	
5807	84	4814		Arthur	O	 Serrano	0	1953-04-07 00:00:00	S		M		30000	1	0	Bachelors 	Skilled Manual	1	1	3524 Ruth Drive		978-555-0134	
5822	399	8963		Craig	J	 Alvarez	0	1957-12-05 00:00:00	S		M		40000	1	0	Partial Co	Clerical	0	1	1439 Springvale Court		345-555-0189	
5830	373	85538419485		John		Wilson	0	1959-04-12 00:00:00	M		M		50000	4	0	Graduate D	Skilled Manual	1	0	6785 Union St.		993-555-0141	
5834	395	8438		Wesley	J	 Ye	0	1968-08-16 00:00:00	M		M		40000	0	0	Graduate D	Clerical	0	0	2354 Pear Dr.		1 (11) 500 555-0166	
5843	397	3177		Dominique		 Srini	0	1967-12-16 00:00:00	M		F		30000	1	1	Bachelors 	Clerical	1	0	8043 Napa Court		1 (11) 500 555-0187	
5845	393	38485542535		Faith	E	Rivera	0	1967-10-20 00:00:00	S		F		30000	1	1	Bachelors 	Clerical	0	1	6508 Muir Road		1 (11) 500 555-0182	
5847	389	6892		Teresa	D	 Sanz	0	1966-08-07 00:00:00	M		F		20000	1	1	High Schoo	Manual	1	1	7350 Bluejay Dr		1 (11) 500 555-0176	
5849	389	7515		Latoya		 Kumar	0	1966-04-22 00:00:00	M		F		20000	1	1	High Schoo	Manual	0	1	6915 Golden Leaf Way		1 (11) 500 555-0190	
5869	5	5065		Jenny		 Sharma	0	1963-04-14 00:00:00	S		F		10000	3	2	Partial Hi	Manual	1	2	3773 Hillsborough Dr.		1 (11) 500 555-0115	
5882	192	12063557505		Stephanie	P	Bennett	0	1964-07-22 00:00:00	S		F		30000	2	2	Partial Co	Clerical	1	2	9705 Via Del Sol		1 (11) 500 555-0189	
5888	192	970		Shannon	M	 Rubio	0	1963-12-21 00:00:00	M		M		30000	3	3	Partial Co	Clerical	0	0	8196 Serpentine		1 (11) 500 555-0185	
5898	506	4515		Tabitha		 Chandra	0	1979-04-26 00:00:00	M		F		30000	3	3	Partial Co	Clerical	1	2	5792 Mori Court		1 (11) 500 555-0117	
5912	395	1499		Barry		 Gonzalez	0	1976-10-22 00:00:00	M		M		20000	0	0	High Schoo	Manual	1	1	5834 Martindale		1 (11) 500 555-0126	
5915	5	31366557478		Riley	B	Griffin	0	1975-04-21 00:00:00	S		F		20000	0	0	Partial Hi	Manual	0	1	6648 Rose Dr		1 (11) 500 555-0111	
5916	5	12928881000		Gabrielle	D	Sanchez	0	1975-10-25 00:00:00	M		F		30000	0	0	Partial Co	Clerical	1	1	7058 Crestwood Circle		1 (11) 500 555-0125	
5919	3	3605		Michele	L	 Sharma	0	1974-10-22 00:00:00	M		F		20000	0	0	Partial Hi	Manual	1	2	3937 Santa Monica		1 (11) 500 555-0140	
5924	401	3494		Ivan	E	 Chandra	0	1973-10-09 00:00:00	S		M		20000	0	0	Partial Hi	Manual	1	2	7573 Starlyn Dr	#5188	1 (11) 500 555-0149	
5931	31	9678		Derek		 Luo	0	1977-11-23 00:00:00	M		M		40000	0	0	Partial Hi	Clerical	0	2	5582 Ryan Court		734-555-0143	
5934	157	283		Clarence		 Xu	0	1977-06-02 00:00:00	M		M		50000	0	0	Partial Co	Skilled Manual	1	2	3127 Terrace		112-555-0176	
5939	403	181		Alvin		 Zhou	0	1949-08-22 00:00:00	S		M		30000	3	0	Partial Co	Clerical	0	2	9737 Boxwood Dr		1 (11) 500 555-0165	
5940	4	2686		Ramon	S	 Liang	0	1950-02-06 00:00:00	M		M		30000	3	0	Partial Co	Clerical	1	2	7103 Quiet Place Drive		1 (11) 500 555-0116	
5949	4	96338913440		Alyssa	L	Bennett	0	1953-07-15 00:00:00	M		F		40000	3	0	Partial Co	Skilled Manual	1	2	3471 West Ste. Michelle		1 (11) 500 555-0160	
5964	142	18535609800		Richard		Scott	0	1954-03-26 00:00:00	S		M		30000	1	0	High Schoo	Clerical	0	1	494 Saxon St		935-555-0176	
5970	213	44806522130		Madeline	M	Adams	0	1955-07-15 00:00:00	S		F		40000	1	0	Partial Co	Clerical	0	1	362 Michigan Blvd.		922-555-0132	
5984	459	14614880084		Lauren	L	Morris	0	1958-12-01 00:00:00	M		F		50000	4	0	Graduate D	Skilled Manual	1	0	9784 Mt Etna Drive		982-555-0192	
6003	393	4159		Ebony	A	 Kapoor	0	1967-04-21 00:00:00	S		F		20000	1	1	Partial Co	Manual	0	1	1855 Virgil St.		1 (11) 500 555-0120	
6012	389	6845		Kendra		 Martin	0	1967-07-15 00:00:00	M		F		40000	0	0	Bachelors 	Clerical	1	0	7459 Davis Ave		1 (11) 500 555-0129	
6015	401	2997		Adrienne		 Diaz	0	1966-10-07 00:00:00	S		F		30000	1	1	Bachelors 	Clerical	1	1	8541 Summerfield Drive	66	1 (11) 500 555-0117	
6024	393	17698653340		Xavier	N	Wilson	0	1964-08-04 00:00:00	M		M		10000	3	2	Partial Hi	Manual	0	2	5740 Elderwood Dr		1 (11) 500 555-0164	
6045	503	2314		Ronnie	A	 Guo	0	1964-07-18 00:00:00	S		M		40000	1	0	Bachelors 	Skilled Manual	1	0	2203 Palm Ave.		1 (11) 500 555-0193	
6048	389	7069		Pamela	E	 Gonzalez	0	1963-08-04 00:00:00	S		F		30000	3	3	Partial Co	Clerical	0	0	6284 Romero Circle		1 (11) 500 555-0120	
6053	401	8692		Kathleen		 Dominguez	0	1979-09-10 00:00:00	S		F		20000	5	5	High Schoo	Manual	1	1	2785 Fallbrook Road	#10	1 (11) 500 555-0149	
6070	91	45		Damien	A	 Cai	0	1975-05-02 00:00:00	S		M		20000	0	0	High Schoo	Manual	0	1	6425 Citrus Ave.		1 (11) 500 555-0112	
6104	4	613		Briana		 Serrano	0	1951-03-06 00:00:00	M		F		30000	3	0	High Schoo	Skilled Manual	1	2	3192 Shore Rd.		1 (11) 500 555-0198	
6124	503	10096		Erica	T	 Guo	0	1939-02-05 00:00:00	S		F		20000	1	0	Bachelors 	Clerical	0	0	4082 Reva Dr.		1 (11) 500 555-0187	
6125	5	10117		Kristen	B	 Zhu	0	1941-08-14 00:00:00	M		F		10000	2	0	Partial Co	Manual	0	1	2602 Hale Dr		1 (11) 500 555-0154	
6134	4	2281		Jessie	L	 Lu	0	1978-06-05 00:00:00	M		M		10000	0	0	Partial Co	Manual	1	1	6306 Morning Way		1 (11) 500 555-0182	
6147	390	9808		Corey	A	 Shan	0	1977-06-08 00:00:00	M		M		10000	1	1	High Schoo	Manual	1	0	5101 Camino Peral		1 (11) 500 555-0117	
6149	92	6234		Wendy	C	 Jimenez	0	1977-08-23 00:00:00	S		F		20000	0	0	Partial Co	Manual	1	0	4858 El Molino Dr.		1 (11) 500 555-0143	
6161	2	6951		Brenda	N	 Patel	0	1960-09-25 00:00:00	S		F		20000	1	1	Partial Co	Manual	1	0	221 Mohr Lane		1 (11) 500 555-0144	
6177	3	7709		Martin		 Chandra	0	1970-11-02 00:00:00	M		M		20000	0	0	Partial Co	Manual	0	1	5381 Pine Hallow .rd		1 (11) 500 555-0129	
6186	393	76943817100		James	R	Scott	0	1969-02-05 00:00:00	M		M		10000	2	2	High Schoo	Manual	1	1	2253 Bel Air Dr.	607	1 (11) 500 555-0179	
6188	192	6728		Albert		 Munoz	0	1969-06-21 00:00:00	M		M		30000	0	0	Bachelors 	Clerical	1	0	8646 Pleasant Circle		1 (11) 500 555-0177	
6196	5	4034		Brendan	O	 Sharma	0	1968-09-22 00:00:00	M		M		10000	2	2	High Schoo	Manual	1	1	475 Grant St.		1 (11) 500 555-0135	
6209	2	1103		Harold		 Verma	0	1954-08-25 00:00:00	S		M		130000	3	4	Partial Co	Professional	0	4	3928 San Francisco		1 (11) 500 555-0184	
6213	192	48860096335		Kaitlyn	S	Davis	0	1953-02-13 00:00:00	S		F		110000	3	4	Bachelors 	Management	1	4	8995 Kirker Pass		1 (11) 500 555-0151	
6239	4	4593		Kari		 Jimenez	0	1975-01-17 00:00:00	S		F		90000	0	0	High Schoo	Management	0	2	6732 Mill Road		1 (11) 500 555-0119	
6252	92	3765		Cristina	A	 Nath	0	1972-06-25 00:00:00	S		F		90000	0	0	Partial Hi	Professional	1	3	866 San Tanderz Dr.		1 (11) 500 555-0115	
6255	92	8313		Carrie	R	 Dominguez	0	1972-04-16 00:00:00	S		F		100000	0	5	High Schoo	Management	1	3	4414 Kendree St.		1 (11) 500 555-0139	
6257	4	2229		Jake	O	 Lu	0	1972-01-27 00:00:00	S		M		100000	0	5	High Schoo	Management	0	3	1820 Payot Court		1 (11) 500 555-0117	
6265	92	3350		Frederick	E	 Arun	0	1971-07-14 00:00:00	S		M		100000	0	5	High Schoo	Management	1	4	9682 Bon Homme Way		1 (11) 500 555-0197	
6278	183	73232830762		Elijah	J	Turner	0	1942-05-02 00:00:00	S		M		90000	5	0	Bachelors 	Management	0	2	7034 Longbrood Way		793-555-0146	
6290	403	5960		Willie	D	 Hu	0	1955-11-22 00:00:00	M		M		50000	2	0	High Schoo	Skilled Manual	1	2	2425 Notre Dame Ave		1 (11) 500 555-0119	
6298	403	751		Gloria	F	 Jimenez	0	1958-08-20 00:00:00	M		F		130000	0	0	Graduate D	Management	1	4	1355 Palm Avenue		1 (11) 500 555-0171	
6314	141	10156		Dustin	J	 Tang	0	1957-06-02 00:00:00	M		M		70000	2	1	Partial Co	Professional	1	0	445 Banyan Way		336-555-0179	
6320	403	6272		Joanna	L	 Rubio	0	1962-07-26 00:00:00	M		F		60000	1	0	Bachelors 	Professional	1	1	5134 Oak Park Blvd		1 (11) 500 555-0158	
6322	390	10007		Laura	B	 Yang	0	1962-06-21 00:00:00	S		F		60000	1	0	Bachelors 	Professional	1	1	6654 Folson Drive		1 (11) 500 555-0111	
6325	390	7687		Francisco		 Malhotra	0	1961-07-24 00:00:00	S		M		50000	1	0	Partial Co	Skilled Manual	1	1	3167 Pirate Lane		1 (11) 500 555-0191	
6329	390	363		Franklin	R	 Nara	0	1961-11-21 00:00:00	M		M		60000	1	0	Partial Co	Skilled Manual	1	1	8352 Tice Cule Drive		1 (11) 500 555-0152	
6339	403	68589610457		Sebastian	R	Bailey	0	1964-07-05 00:00:00	S		M		70000	0	0	Bachelors 	Professional	0	1	6466 Lancelot Dr.		1 (11) 500 555-0197	
6373	442	49500564900		Natalie		Davis	0	1978-11-06 00:00:00	S		F		40000	0	0	High Schoo	Skilled Manual	0	2	6141 Geary Road		651-555-0126	
6377	1039	927		Byron	M	 Alvarez	0	1977-08-08 00:00:00	M		M		30000	0	0	Partial Hi	Clerical	1	2	3898 Appalchian Drive		360-555-0135	
6380	1464	4108		Raul	L	 Lal	0	1979-05-24 00:00:00	S		M		30000	0	0	Partial Hi	Clerical	1	2	7070 Grasswood Ct.		539-555-0171	
6387	390	5147		Pedro	G	 Garcia	0	1941-02-27 00:00:00	M		M		40000	2	0	Bachelors 	Management	0	2	4766 L St.		1 (11) 500 555-0110	
6391	390	3453		Terrance		 Prasad	0	1943-09-14 00:00:00	S		M		50000	2	0	Graduate D	Management	1	1	8113 Carlisle Way		1 (11) 500 555-0119	
6406	289	16573568582		Miguel	M	Campbell	0	1959-04-11 00:00:00	M		M		50000	4	0	Graduate D	Skilled Manual	1	0	8157 Ahwanee Lane		957-555-0139	
6410	1476	81310099363		Alex	R	Hall	0	1973-09-02 00:00:00	S		M		50000	0	0	Graduate D	Skilled Manual	1	0	8947 St. George Dr.		640-555-0113	
6428	167	72000377200		Juan		Stewart	0	1945-08-08 00:00:00	S		M		50000	5	0	Bachelors 	Management	0	2	8393 Stanford St.	#18	703-555-0115	
6434	1473	9181		Douglas	M	 Lopez	0	1946-06-13 00:00:00	M		M		70000	5	0	Bachelors 	Management	1	2	5308 Greenbrook Dr		202-555-0112	
6454	126	8520		Curtis	D	 Sun	0	1949-07-02 00:00:00	M		M		50000	2	1	Partial Co	Professional	1	2	4303 Amanda Circle		406-555-0195	
6455	368	43695159554		Courtney	C	Perez	0	1949-02-02 00:00:00	S		F		50000	2	1	Partial Co	Professional	0	2	6461 Snowberry Court		677-555-0148	
6456	428	26850017900		Jonathan	M	Wang	0	1950-11-03 00:00:00	M		M		50000	2	1	Partial Co	Professional	1	2	8957 Royal Ann Lane		134-555-0160	
6477	393	36038354000		Melissa		James	0	1957-03-28 00:00:00	S		F		120000	2	4	High Schoo	Professional	1	4	6584 Oak Leaf Ct		1 (11) 500 555-0185	
6482	393	43125426173		Stephanie	E	Carter	0	1956-02-22 00:00:00	M		F		120000	3	4	High Schoo	Professional	1	4	3944 Concord Blvd.		1 (11) 500 555-0154	
6485	1	8092		Leah	R	 Lin	0	1955-03-21 00:00:00	S		F		110000	3	4	Partial Co	Professional	1	4	8033 Chaucer Drive		1 (11) 500 555-0161	
6488	1	74496521400		Elijah		Gonzalez	0	1954-09-20 00:00:00	S		M		80000	3	2	Partial Co	Professional	0	1	5744 Hilltop Road		1 (11) 500 555-0151	
6493	1445	49146792292		Morgan	D	Moore	0	1965-08-13 00:00:00	M		F		80000	0	0	Bachelors 	Management	1	1	375 Davona Drive		952-555-0172	
6504	1465	1397		Karla	D	 Rai	0	1934-09-14 00:00:00	M		F		50000	2	0	Graduate D	Management	1	2	4444 Acardia Pl		855-555-0159	
6515	224	80694301724		Nathan	V	Allen	0	1962-08-08 00:00:00	S		M		80000	5	4	Partial Co	Professional	0	3	2794 Huston Rd.		164-555-0135	
6523	1450	2157		Nicolas	L	 Shen	0	1961-11-24 00:00:00	M		M		70000	5	4	Partial Co	Professional	0	3	3365 Wintergreen Court		481-555-0128	
6532	358	71831934452		Jesse	R	Collins	0	1955-07-24 00:00:00	S		M		70000	4	3	High Schoo	Professional	0	0	6857 Cypress Ave.		212-555-0144	
6536	268	538		Warren		 Liang	0	1935-10-13 00:00:00	S		M		40000	3	0	Partial Co	Professional	0	2	7612 Wilbur Drive		884-555-0124	
6562	139	9744		Chad		 Bhat	0	1937-02-05 00:00:00	S		M		70000	4	0	Graduate D	Management	0	2	6149 Minert Rd.		282-555-0199	
6565	1488	5443		Colleen	C	 Ye	0	1937-09-13 00:00:00	S		F		130000	2	3	Bachelors 	Management	0	4	8180 Pierce Court		153-555-0195	
6584	122	85279318094		Alexander	R	Moore	0	1979-10-09 00:00:00	M		M		40000	0	0	High Schoo	Skilled Manual	1	2	1456 La Mar Ct.		711-555-0180	
6598	394	8772		Erika		 Ramos	0	1962-07-10 00:00:00	S		F		10000	1	0	Graduate D	Manual	0	0	5020 Kenneth Ct.	#320	1 (11) 500 555-0130	
6599	506	287		Clarence		 Ma	0	1962-02-09 00:00:00	M		M		10000	1	0	Bachelors 	Manual	1	0	1015 Lynwood Drive		1 (11) 500 555-0132	
6605	5	5046		Jenny		 Gao	0	1962-05-27 00:00:00	S		F		30000	5	0	Graduate D	Clerical	0	0	1091 Bloching Circle	#b	1 (11) 500 555-0137	
6630	365	96121359467		Alyssa	M	Peterson	0	1971-08-25 00:00:00	S		F		60000	1	0	Graduate D	Professional	1	0	267 Aspen Drive		910-555-0146	
6637	277	96640200614		Alyssa	C	Griffin	0	1970-10-18 00:00:00	S		F		60000	1	0	Graduate D	Professional	1	0	9099 Bonifacio St		862-555-0186	
6642	29	82660575509		Samuel		Clark	0	1967-06-01 00:00:00	M		M		50000	2	2	Bachelors 	Skilled Manual	1	1	244 Bayview Circle		130-555-0137	
6694	325	75644458532		Timothy		Carter	0	1961-10-10 00:00:00	S		M		50000	1	0	Partial Co	Skilled Manual	1	1	4223 Almond Ave.		330-555-0110	
6709	226	41263640522		Haley	J	Roberts	0	1959-09-24 00:00:00	S		F		70000	2	0	Graduate D	Professional	0	1	4152 Clayton Rd.		923-555-0153	
6725	92	5085		Barbara		 Yang	0	1968-05-22 00:00:00	M		F		60000	2	2	Bachelors 	Professional	1	1	8665 Brown Street		1 (11) 500 555-0110	
6730	390	9597		Ronald	M	 Malhotra	0	1967-05-04 00:00:00	M		M		70000	5	5	Bachelors 	Professional	1	3	1329 San Jose		1 (11) 500 555-0176	
6737	92	636		Joy	B	 Vazquez	0	1967-06-07 00:00:00	S		F		80000	5	5	Graduate D	Management	0	2	1254 Sattler Dr.		1 (11) 500 555-0195	
6779	394	9940		Lindsey		 Nara	0	1972-12-03 00:00:00	S		F		30000	0	0	High Schoo	Manual	0	1	5220 Mountain Spring Rd.		1 (11) 500 555-0173	
6789	389	8104		Leah		 He	0	1970-04-08 00:00:00	M		F		40000	2	2	Partial Co	Clerical	1	0	5166 Hitchcock		1 (11) 500 555-0113	
6795	503	66539683938		Seth	B	Richardson	0	1970-07-06 00:00:00	S		M		40000	2	2	Partial Co	Clerical	1	2	2008 Thors Bay Road		1 (11) 500 555-0159	
6799	195	17818092100		Xavier		Wright	0	1974-07-04 00:00:00	S		M		50000	0	0	Graduate D	Skilled Manual	1	0	4844 Waterfall Way	Unit A	759-555-0123	
6806	454	89144885540		Nicholas	L	Johnson	0	1953-03-04 00:00:00	S		M		30000	1	0	Bachelors 	Skilled Manual	1	1	3454 D Bel Air Drive		257-555-0143	
6808	317	62470241785		Seth	D	Coleman	0	1944-05-21 00:00:00	M		M		40000	4	0	High Schoo	Professional	1	2	8033 Gumwood		208-555-0181	
6813	427	63109514117		Bryan		Watson	0	1945-04-21 00:00:00	M		M		40000	5	0	High Schoo	Professional	1	2	5301 Youngsdale Dr.		798-555-0183	
6817	83	68665924668		Devin	L	Bailey	0	1946-11-25 00:00:00	M		M		50000	5	0	Bachelors 	Management	1	3	5052 Stimel Dr.		571-555-0185	
6820	88	618		Briana	A	 Rubio	0	1946-11-15 00:00:00	S		F		50000	5	0	Bachelors 	Management	1	4	3539 Harris Circle		258-555-0161	
6828	166	20166194400		Devin		Miller	0	1947-03-04 00:00:00	S		M		50000	2	1	Partial Co	Professional	0	1	4717 Carpetta Circle		278-555-0184	
6832	154	2121		Karl	E	 Chande	0	1948-04-22 00:00:00	M		M		50000	2	1	Partial Co	Professional	0	2	5540 Joseph Ave.		118-555-0118	
6877	192	4791		Arthur	A	 Martinez	0	1955-05-06 00:00:00	M		M		110000	3	4	Partial Co	Professional	1	4	5014 Steele Drive		1 (11) 500 555-0116	
6895	192	8445		Wesley		 Ma	0	1946-11-16 00:00:00	M		M		100000	2	3	Bachelors 	Management	1	4	7338 Green St.		1 (11) 500 555-0175	
6898	192	62103326320		Ian	D	Butler	0	1953-02-27 00:00:00	S		M		80000	4	2	Partial Co	Professional	1	2	3029 Delta View Ln.		1 (11) 500 555-0160	
6901	397	5099		Barbara	E	 Guo	0	1954-05-11 00:00:00	S		F		90000	4	2	High Schoo	Professional	0	1	1302 Martin St.		1 (11) 500 555-0138	
6918	3	9698		Bradley		 Deng	0	1947-04-14 00:00:00	M		M		120000	5	5	High Schoo	Management	1	4	4109 Mi Casa Court		1 (11) 500 555-0112	
6933	92	2006		Martha	B	 Liu	0	1972-05-20 00:00:00	S		F		80000	0	0	Partial Hi	Professional	1	3	6202 Seeno St.		1 (11) 500 555-0122	
6949	390	53045721100		Kayla		Clark	0	1970-04-06 00:00:00	M		F		90000	0	0	Partial Hi	Professional	1	4	6139 Market Place	#105	1 (11) 500 555-0199	
6955	46	588		Robyn	V	 Serrano	0	1964-08-07 00:00:00	M		F		80000	4	3	Partial Co	Professional	1	1	5651 San Benito Drive		533-555-0166	
6984	390	9817		Corey		 Nath	0	1967-02-13 00:00:00	M		M		70000	5	5	Bachelors 	Professional	1	3	4312 Cambridge Drive		1 (11) 500 555-0162	
7001	92	9670		Kenneth		 Raji	0	1964-07-16 00:00:00	S		M		60000	4	4	Bachelors 	Professional	1	3	316 Birch Bark Rd.		1 (11) 500 555-0122	
7002	390	24684021500		Nathan		Coleman	0	1963-02-14 00:00:00	S		M		60000	3	2	Bachelors 	Professional	1	1	8433 Pacifica Avenue	#331	1 (11) 500 555-0165	
7009	403	8577		Frank		 Ortega	0	1961-11-19 00:00:00	S		M		50000	1	0	Partial Co	Skilled Manual	1	1	8775 Bovlevard		1 (11) 500 555-0159	
